Talk1,Talk2
902,358
859,472
1528,1610
2097,82
1450,959
679,1874
556,1690
737,1777
1661,2096
2477,343
520,37
2492,1384
1697,655
1,531
1492,72
1286,2477
2086,1025
1403,1363
1347,1204
2020,2102
1882,1019
544,452
682,1004
1350,276
2178,263
977,885
1585,117
1090,2364
160,2049
1426,353
1278,316
913,614
1998,2432
988,1862
2548,1520
635,1133
1253,355
1661,2094
1459,649
1126,552
1757,452
1289,2103
1028,175
1290,753
371,778
1401,221
2273,2122
1026,1842
1110,1877
2254,1743
1683,447
1014,770
2125,1993
400,1755
1546,1107
1717,1037
452,1156
803,475
593,874
298,2278
451,537
1778,1948
654,185
1323,1705
660,1145
2473,1150
1410,658
14,25
914,229
1290,376
1817,712
1276,1849
364,2195
908,898
1471,414
2030,961
1575,1183
1685,2374
1415,720
2151,2534
1297,1355
1083,1553
1869,1196
133,1063
2441,1067
2415,2423
361,65
520,827
1024,2082
1302,549
5,653
42,960
1940,2457
1746,2520
814,2109
1422,2160
1299,439
1156,1947
1946,1224
822,929
486,1281
1037,1810
1614,751
1934,1346
694,1522
2191,276
2144,2423
531,1672
1561,288
805,924
932,1124
331,1638
2013,2250
2504,2481
1631,1514
839,762
1228,1207
2257,351
1056,1078
942,897
1791,2121
1044,76
719,1013
1968,54
431,1040
986,1767
34,2483
2542,608
2475,2091
2118,2382
1802,1044
1245,1783
60,2311
369,2032
2185,970
1771,2130
857,2033
77,1009
1378,69
944,1809
923,2430
1828,41
856,1270
2045,2010
1192,2217
1038,285
2311,1646
73,86
235,1238
877,1338
534,2270
1383,1987
1567,1030
2050,1353
784,729
2084,1982
1002,1044
2122,1609
58,2090
213,138
1425,1246
1252,391
990,1852
915,2206
1542,1686
81,384
274,2416
1414,338
2548,843
1544,2148
1609,1064
1994,1301
562,2080
1911,106
38,23
2494,1484
1223,293
224,2359
1246,1313
1022,1929
2269,1992
1358,278
2305,1207
98,2521
1701,1143
1299,2388
867,751
1752,1292
2044,70
2479,332
2539,749
35,1918
2251,1656
1435,1680
946,2168
2540,935
1954,478
2120,214
2245,2441
2393,1887
1640,1183
362,2502
894,2531
1411,1729
1682,360
162,1621
715,67
1726,2481
277,2066
1260,935
1254,2487
65,757
756,941
70,127
1622,2183
633,1598
1997,1517
1273,251
782,23
560,508
2010,296
940,2443
914,2356
444,1885
2495,1147
351,521
2122,732
81,1813
404,592
163,2273
625,17
1904,1036
2448,1866
2149,1221
448,1130
1356,124
1399,1770
936,328
1075,2036
565,567
993,316
1620,587
352,646
373,402
1686,1537
1065,1746
555,2086
978,1220
622,1784
2018,334
2360,2105
1290,537
1386,2066
1631,2483
2418,2295
903,1510
2513,1943
1889,1145
2328,461
1216,176
1268,2521
170,1337
766,313
1945,219
1387,2375
2262,2015
2204,2203
2007,1675
668,414
2295,2282
1910,1064
2365,659
19,17
1747,1728
107,275
1994,2133
2093,720
1750,1944
942,1108
1806,206
1698,1079
498,1455
1473,1102
1255,1377
828,997
386,1253
1185,736
760,1850
1065,2074
2297,1104
1550,2191
310,1858
1632,317
1616,986
159,1685
1597,1700
1617,727
1076,1249
637,984
2485,2228
892,1707
730,1949
1156,871
762,398
924,420
261,72
868,1040
1869,2188
1097,1431
1244,1947
1195,1006
2467,789
3,1332
1480,275
1875,1669
1818,2394
2444,1542
2397,1795
841,384
877,555
428,836
1494,403
2124,889
1218,2233
301,2272
857,1576
154,308
1483,1913
1005,2219
466,2053
2454,1429
1231,90
1131,1926
856,1135
1327,1352
1058,2343
527,199
2439,336
518,1750
493,2158
104,1976
1790,1356
1656,1171
1254,341
1965,2330
862,1292
2019,372
1589,23
882,2232
70,982
1924,1040
1632,934
2157,1457
1837,2380
86,1475
1423,2543
1754,2474
2459,1001
1185,1355
2318,2490
364,402
866,1005
10,2121
2294,389
1360,2521
1476,1242
769,620
323,1196
2478,964
1558,1523
847,575
1960,1787
1548,34
1510,2071
1738,425
1694,389
1526,2239
1684,384
2509,2375
657,145
1374,1655
1314,1323
1385,1107
2061,64
1320,1673
1481,1478
2330,2457
1127,2144
1906,1320
1202,2477
311,2056
420,154
1071,2023
744,2203
2151,1438
1253,167
1706,72
348,2157
2462,1619
126,859
1005,2239
246,2117
1376,1229
1680,1435
1624,1165
259,2343
253,1273
116,1162
1885,1801
1364,1276
2032,913
627,280
589,2533
962,428
561,190
93,2134
2081,1139
1334,2423
2031,2168
2497,458
1967,503
2377,2313
2217,1094
1018,482
800,638
2158,733
2075,79
320,948
1510,1017
451,69
1306,372
810,538
1834,338
1903,924
1691,601
1452,2032
1751,948
1881,505
1482,1440
191,393
701,1499
1246,2470
57,2503
472,981
2167,1422
439,172
1092,2212
1324,1225
2383,39
1270,123
175,2506
2546,2328
1333,546
564,2103
2172,22
1597,39
367,1983
2382,2377
2370,581
2529,44
1576,2033
1164,1191
1440,1114
1751,664
2214,503
1816,436
1808,1882
456,970
393,1675
2442,1593
1538,412
1598,1298
127,878
511,333
678,228
2041,218
1437,2218
578,1422
306,729
203,766
2405,1621
695,2399
1401,39
1796,1538
2244,2305
959,347
1319,1496
441,1353
2422,575
1327,1907
2387,321
227,1150
948,1909
994,608
837,1303
1994,1997
1562,1282
1440,292
1361,1897
1258,1890
1113,829
1204,747
2008,2024
279,570
2407,2421
916,1060
1923,919
2482,743
636,1370
970,971
1799,798
1914,1304
1879,2393
1118,663
2267,1240
1947,212
963,2287
2043,2261
964,1301
2396,1184
2483,2000
2333,1108
2342,1413
1331,453
116,414
519,449
1836,1053
2277,201
151,910
1398,1618
594,2104
2252,79
1537,70
1123,94
2007,342
384,203
1858,2311
2434,1122
110,224
1305,2357
1729,2111
807,1347
1665,1185
1964,2039
769,979
209,842
2533,2273
412,1281
2511,68
874,593
2260,348
503,1122
243,1304
815,2539
433,466
2437,1020
270,1246
1753,315
2198,493
214,1683
1353,2032
1092,421
138,1298
1228,1485
1013,973
707,2226
1915,2483
1548,2000
791,1842
1433,869
2107,1845
1064,1736
2219,387
538,1630
799,796
2139,1877
276,627
348,1916
1404,1303
2114,525
1928,1943
1196,2529
1191,1362
1318,1102
1583,530
1792,1046
2185,261
1984,2381
91,1933
918,832
5,1867
1475,1704
1171,2053
2265,867
2396,2421
1977,2274
1055,1690
409,402
855,2282
240,613
358,765
1826,913
2165,1137
2268,39
923,2291
853,2548
1756,2010
2377,47
1236,2359
536,1652
709,676
493,446
915,967
1300,1844
461,2133
1480,1907
170,2538
271,761
1323,2100
1879,1623
792,837
31,1701
1421,377
1214,1387
212,1487
2109,814
422,1856
2457,1965
804,1120
2034,981
804,1560
793,2196
1641,1914
2385,1432
125,2285
654,42
1296,2309
1335,109
772,1854
1153,722
315,1103
2442,1684
279,1805
2493,1290
755,261
1446,1929
2160,836
1830,1829
576,1907
271,249
2313,621
1160,2352
62,1760
1729,229
2344,1622
1609,587
462,918
1310,1616
872,1384
2095,2281
182,1683
2128,1037
630,1390
2451,384
787,794
785,1091
1204,2415
2091,208
742,184
2138,1422
2474,879
2089,209
2403,705
1862,946
24,781
2442,1554
1849,1636
1896,1816
544,135
689,944
860,106
1365,141
1696,2351
246,1514
1644,1401
1199,2419
729,79
2104,1031
2420,1705
1669,516
477,1031
839,1577
2036,1490
169,222
1101,2156
1575,2073
119,1962
334,2132
815,250
257,1438
45,736
945,756
1130,194
200,825
1594,1254
314,760
1012,1830
2098,1049
1711,2466
922,1552
1181,2405
2251,2137
176,1400
1010,1159
2403,916
1102,644
1220,128
318,2505
1251,1260
1906,2411
847,520
581,1992
100,2158
1177,1171
30,141
1317,1311
1276,1364
2089,1799
785,826
1824,1362
944,1670
855,751
1687,352
695,1239
2199,230
168,76
2421,491
1263,1210
116,1682
268,2037
236,2097
1986,2498
634,1317
2008,1188
1956,2513
755,278
2179,708
2105,2275
713,2080
546,710
276,280
348,1655
2333,2443
1486,2281
1954,677
865,1839
1907,901
2381,927
1777,458
29,21
832,2540
1333,2449
1956,2484
971,637
495,355
1995,1023
295,1600
1957,103
1267,2423
2073,322
920,2509
871,193
1972,694
2237,1516
1968,2533
1114,2441
2502,1131
1966,2484
1301,1691
1936,2484
2548,259
363,573
294,1692
1554,2175
1281,667
1404,444
2523,675
1952,2379
117,1681
1011,1043
841,1886
2531,675
2077,1830
2372,1667
16,1102
823,2409
2460,840
211,1139
1529,733
26,21
2071,2089
713,2256
1974,2025
766,24
1377,1255
2128,1810
437,593
1927,768
311,319
951,271
2156,334
221,688
1585,1817
57,1369
2479,1955
1004,970
250,1947
399,762
1621,630
1388,139
797,2344
3,1404
1531,705
2450,790
2386,1993
1719,2483
469,1246
2242,1186
770,756
1030,2066
2489,114
976,392
795,225
757,216
2227,796
1221,2149
1952,1597
1012,57
1194,848
380,2438
1621,1390
2007,704
192,549
2410,1648
1208,485
1325,204
566,576
1085,1191
1680,992
1330,478
529,32
2412,1504
106,2285
2549,2346
2482,184
1060,809
632,1560
2071,1510
1618,2371
338,1356
1038,2354
920,262
960,163
2047,1461
1162,1970
2405,522
775,1427
1263,110
310,1519
252,1310
1659,1668
2098,1924
637,285
2070,1448
733,1487
2367,1030
1498,812
1865,919
1445,2029
1091,2058
5,22
287,844
2126,359
868,1246
1462,1196
512,2069
1046,2456
173,1342
1378,1016
1120,1784
482,233
2458,644
1375,840
1270,783
2351,691
666,1356
1210,1263
1083,647
2371,661
183,1881
1153,1218
1532,100
172,1231
2491,2146
318,59
16,1868
1960,515
733,1947
373,2522
1094,1087
162,1346
1485,2305
323,2065
152,48
1916,865
808,915
2091,2475
620,1036
1701,1040
511,1651
1484,596
2529,1026
1030,2053
918,1378
120,456
615,1108
1227,917
2301,58
2238,601
2168,2263
1724,1386
1121,1701
2376,2108
2124,2037
2463,242
2088,1220
46,483
219,26
1464,1332
1259,2179
488,889
2385,477
848,1723
436,1816
2511,1245
872,1701
335,815
2348,1859
1759,1924
1575,1192
548,549
771,1245
2473,1539
1504,2033
352,1875
490,13
1166,775
1062,142
969,39
401,1326
343,1737
10,1998
1054,581
1647,426
1399,2096
1856,423
508,829
1842,2022
89,2157
1661,1670
1645,1946
1791,1317
937,560
996,1732
1986,980
2257,979
2092,6
217,576
863,2086
2049,1551
119,665
1143,819
1542,373
934,1633
2536,81
1328,549
1918,1917
764,1379
1397,565
1627,1264
1642,2446
901,286
1062,796
541,1448
222,812
1464,349
543,1290
985,1829
2482,2066
756,1663
190,951
1249,1975
1545,1233
1682,576
76,2410
2010,1756
425,801
2286,2088
1460,1839
2429,1044
1202,1973
569,1413
1258,31
1825,2472
1662,1638
895,1355
664,235
373,1616
102,1631
2075,1378
1914,497
1293,1285
1722,519
2011,670
1858,663
2244,80
164,787
2430,1844
1595,2032
919,341
1877,762
251,267
1454,423
786,2218
2242,2510
1916,1713
2117,2315
2043,308
66,1438
2371,1618
2530,1989
429,2248
855,2151
2100,1914
570,2043
768,2180
1756,1878
2123,1379
1592,1855
1391,896
1359,1526
1803,2296
21,12
1222,1398
938,2459
586,911
1776,1667
874,389
1773,2312
2103,1289
628,688
1216,1400
1621,2356
1980,1205
879,966
1809,268
2452,970
2429,2193
1052,672
2073,977
677,2503
764,2282
1958,900
1067,1864
2412,1957
2234,443
291,221
171,2538
2513,2186
1807,2106
761,252
54,2273
2135,2423
2050,2324
1304,1235
1517,1392
1481,1599
216,757
1078,1921
1459,677
206,1947
2232,910
2267,479
862,1288
1658,1829
1311,158
1187,1382
752,109
1243,1209
1352,2279
473,458
542,2483
1327,296
1648,76
438,1701
1407,234
2476,2402
1617,184
1697,2032
2325,477
1804,2176
2470,836
151,810
47,1231
2399,246
2537,1839
196,17
2062,135
204,1512
41,1152
2307,1880
696,23
2210,1922
871,2343
413,73
971,2452
1501,1183
1543,401
244,895
1574,1646
1093,1044
387,1712
2100,2021
311,2032
629,1313
1900,2193
61,1742
1527,1208
1131,1850
989,177
2130,39
52,1357
2213,1935
1538,636
478,2160
1072,1050
245,2419
186,836
2145,1799
1977,1351
91,845
1495,848
2011,949
491,2064
2050,1156
894,474
1062,2227
1845,577
569,2390
781,2068
1976,1432
1712,542
2454,947
573,1248
94,1856
2119,1829
1810,1976
1248,573
1565,733
1873,345
1129,2365
171,57
1683,1420
187,836
2243,2479
301,384
418,2190
13,21
1316,1791
159,614
777,1886
380,377
1246,868
2146,1536
1972,1690
2251,1767
212,100
571,577
821,840
1363,1520
88,145
1827,1907
2174,216
163,1974
2510,196
790,1927
2280,1986
2149,819
861,819
1712,2327
907,1053
967,681
996,2039
1242,1476
2139,420
1494,1998
2497,1523
2315,1751
909,770
2234,2325
1934,1188
2053,2068
2543,2007
2508,1164
1709,1701
931,2452
1424,1844
248,2407
901,453
1784,1916
2500,1024
365,512
1624,1629
1351,380
489,1019
1784,1917
1597,2371
1898,2386
1770,1399
2133,23
54,1133
2520,745
514,1829
864,2175
589,227
2039,1979
2028,458
2528,1744
2266,897
1239,2235
2402,2503
1224,2484
1269,1583
1243,586
614,2096
1748,1507
1385,1037
1596,885
1666,2324
422,2292
2346,591
1518,1531
557,903
1887,1879
1917,1728
849,576
486,206
1239,286
2528,2167
149,2356
1362,963
34,1413
706,121
1103,1738
2021,1641
1577,1669
1587,2030
939,1668
509,65
2469,969
837,344
1189,1261
2216,651
1457,1446
2181,2363
2391,670
1411,2111
1926,714
2213,2422
1905,2261
1748,1778
148,1691
1805,1812
749,1862
2518,1379
859,1897
2330,2195
1963,600
692,81
1720,485
435,1424
1435,1936
465,2498
2021,2100
1578,2188
2396,2333
1047,674
2065,1062
669,641
2023,2322
1427,456
19,1582
1851,1480
1630,538
2059,2382
1274,1201
751,1363
2279,1352
724,2544
1563,305
919,1594
1061,1036
1539,2473
2399,1239
1479,867
2368,1773
2462,1620
939,1659
1404,1332
1191,1200
238,2352
1506,1195
382,1584
1570,2480
2427,2271
1128,167
91,893
587,454
1611,859
1128,754
566,2107
1588,1515
2283,1522
307,668
2178,1281
1788,1857
1573,1483
422,715
2135,1688
479,1933
174,2289
875,773
2045,926
1457,1929
995,670
4,1969
1262,699
2420,2265
381,708
1603,790
2143,2003
2451,587
2065,791
411,2024
206,1381
739,469
1380,1823
2095,1487
1745,1238
1200,1549
1716,1392
524,35
783,123
255,1431
981,1155
838,782
906,1707
833,835
1229,652
1936,1435
1225,915
1954,80
447,1855
1063,1982
1862,749
413,673
1004,278
1249,1250
2498,980
2212,1222
903,481
1921,1185
1244,1780
1526,702
891,242
71,1423
1196,2487
497,1930
1771,181
191,1350
1804,1843
204,1027
198,766
1617,744
1458,2513
2026,1925
2172,363
1878,2444
1505,651
1466,918
712,1332
609,1345
629,2470
1342,145
370,384
2164,1989
1030,837
727,1617
37,520
2052,1243
1179,733
1286,1498
1905,1050
2388,1790
1401,352
1096,124
34,1866
970,1344
1094,39
1616,587
671,1750
1455,5
1239,661
1288,550
1866,1978
1537,57
1761,2401
300,1860
524,2543
773,1067
1715,1828
2238,2511
1109,30
1895,1902
2484,1530
147,414
1934,2426
1097,1859
2159,1589
2401,680
2350,39
2255,826
1982,438
1667,436
1209,1405
383,831
949,1871
2483,102
922,1766
1288,1711
2174,2218
1560,1360
800,1994
2106,1273
1094,2042
1307,1652
527,54
120,741
104,603
27,12
787,1392
2409,2502
445,1634
1615,1628
1500,1086
1377,1994
2336,1665
1963,1962
1201,1427
598,2333
1070,195
1372,1987
1495,121
1994,13
590,2073
450,1560
1362,773
1737,2305
781,626
1075,2039
74,969
232,1995
2389,1380
1579,1573
1383,128
1053,2228
2066,1030
1683,2455
15,21
1785,701
1738,2215
79,267
1930,1304
762,399
982,1674
1925,2292
502,2356
1986,843
1743,2476
1230,295
1930,789
405,985
332,1829
2315,509
1970,1704
1746,1441
891,1062
362,170
533,2090
1545,1572
2520,1398
262,2324
1151,2365
1993,817
56,2401
1226,587
1778,550
2174,1489
324,2351
620,979
265,2424
500,1150
2542,2512
1536,2143
1694,193
437,1984
1959,2227
427,1841
615,1205
911,2052
804,1426
1615,578
1260,1132
1343,1722
1639,741
1165,1736
101,608
1911,42
692,2536
727,2160
323,983
717,2176
1641,1710
2048,1362
308,1666
663,1118
1358,587
304,876
1579,502
333,1375
37,1090
2306,1443
1880,521
468,428
2090,533
132,549
664,309
521,1036
2479,2000
148,694
2443,1474
665,1356
201,300
143,1440
1420,1878
410,1799
2282,1637
376,1122
1676,2254
617,1981
2019,1998
1688,1127
2018,941
253,1340
1081,2370
344,498
1843,155
1048,1223
2179,381
686,2464
1386,1480
169,123
241,289
1917,593
885,986
912,2409
1440,1639
268,810
1657,1440
1461,72
2336,843
1090,1491
1174,714
141,1414
321,642
